image_train,label_train
ISIC_0024793.jpg,1
ISIC_0024794.jpg,1
ISIC_0024796.jpg,1
ISIC_0024797.jpg,1
ISIC_0024798.jpg,1
ISIC_0024799.jpg,2
ISIC_0024800.jpg,3
ISIC_0024801.jpg,1
ISIC_0024802.jpg,1
ISIC_0024803.jpg,1
ISIC_0024805.jpg,0
ISIC_0024806.jpg,0
ISIC_0024807.jpg,1
ISIC_0024808.jpg,1
ISIC_0024810.jpg,1
ISIC_0024811.jpg,1
ISIC_0024812.jpg,1
ISIC_0024813.jpg,1
ISIC_0024814.jpg,4
ISIC_0024815.jpg,1
ISIC_0024816.jpg,1
ISIC_0024817.jpg,1
ISIC_0024818.jpg,1
ISIC_0024819.jpg,1
ISIC_0024821.jpg,1
ISIC_0024822.jpg,1
ISIC_0024823.jpg,0
ISIC_0024824.jpg,1
ISIC_0024825.jpg,4
ISIC_0024826.jpg,1
ISIC_0024827.jpg,1
ISIC_0024828.jpg,1
ISIC_0024829.jpg,2
ISIC_0024830.jpg,1
ISIC_0024833.jpg,2
ISIC_0024834.jpg,1
ISIC_0024836.jpg,1
ISIC_0024838.jpg,1
ISIC_0024839.jpg,4
ISIC_0024841.jpg,1
ISIC_0024842.jpg,1
ISIC_0024845.jpg,5
ISIC_0024846.jpg,1
ISIC_0024847.jpg,1
ISIC_0024848.jpg,2
ISIC_0024849.jpg,1
ISIC_0024850.jpg,4
ISIC_0024851.jpg,4
ISIC_0024852.jpg,1
ISIC_0024853.jpg,0
ISIC_0024855.jpg,1
ISIC_0024856.jpg,1
ISIC_0024857.jpg,1
ISIC_0024859.jpg,1
ISIC_0024860.jpg,1
ISIC_0024861.jpg,1
ISIC_0024862.jpg,1
ISIC_0024863.jpg,1
ISIC_0024864.jpg,0
ISIC_0024865.jpg,0
ISIC_0024867.jpg,6
ISIC_0024868.jpg,1
ISIC_0024869.jpg,1
ISIC_0024870.jpg,1
ISIC_0024871.jpg,4
ISIC_0024872.jpg,1
ISIC_0024873.jpg,1
ISIC_0024874.jpg,1
ISIC_0024875.jpg,0
ISIC_0024876.jpg,1
ISIC_0024877.jpg,4
ISIC_0024878.jpg,1
ISIC_0024879.jpg,1
ISIC_0024880.jpg,4
ISIC_0024881.jpg,4
ISIC_0024882.jpg,1
ISIC_0024883.jpg,4
ISIC_0024884.jpg,1
ISIC_0024885.jpg,2
ISIC_0024886.jpg,0
ISIC_0024887.jpg,1
ISIC_0024888.jpg,1
ISIC_0024889.jpg,1
ISIC_0024890.jpg,4
ISIC_0024891.jpg,1
ISIC_0024892.jpg,1
ISIC_0024893.jpg,4
ISIC_0024894.jpg,1
ISIC_0024895.jpg,1
ISIC_0024896.jpg,1
ISIC_0024897.jpg,2
ISIC_0024898.jpg,0
ISIC_0024899.jpg,1
ISIC_0024901.jpg,1
ISIC_0024902.jpg,1
ISIC_0024903.jpg,1
ISIC_0024905.jpg,1
ISIC_0024907.jpg,1
ISIC_0024908.jpg,1
ISIC_0024909.jpg,4
ISIC_0024910.jpg,4
ISIC_0024911.jpg,0
ISIC_0024914.jpg,1
ISIC_0024917.jpg,1
ISIC_0024918.jpg,0
ISIC_0024921.jpg,1
ISIC_0024922.jpg,1
ISIC_0024924.jpg,1
ISIC_0024925.jpg,3
ISIC_0024926.jpg,1
ISIC_0024927.jpg,1
ISIC_0024928.jpg,1
ISIC_0024929.jpg,0
ISIC_0024930.jpg,0
ISIC_0024931.jpg,2
ISIC_0024933.jpg,1
ISIC_0024934.jpg,1
ISIC_0024936.jpg,1
ISIC_0024937.jpg,1
ISIC_0024938.jpg,1
ISIC_0024939.jpg,1
ISIC_0024943.jpg,4
ISIC_0024944.jpg,1
ISIC_0024945.jpg,1
ISIC_0024946.jpg,3
ISIC_0024947.jpg,4
ISIC_0024949.jpg,2
ISIC_0024950.jpg,1
ISIC_0024953.jpg,1
ISIC_0024955.jpg,1
ISIC_0024956.jpg,1
ISIC_0024957.jpg,1
ISIC_0024958.jpg,0
ISIC_0024959.jpg,1
ISIC_0024960.jpg,1
ISIC_0024961.jpg,0
ISIC_0024962.jpg,0
ISIC_0024963.jpg,1
ISIC_0024964.jpg,1
ISIC_0024965.jpg,1
ISIC_0024966.jpg,1
ISIC_0024967.jpg,0
ISIC_0024968.jpg,1
ISIC_0024969.jpg,1
ISIC_0024970.jpg,4
ISIC_0024971.jpg,4
ISIC_0024973.jpg,5
ISIC_0024974.jpg,1
ISIC_0024975.jpg,1
ISIC_0024976.jpg,1
ISIC_0024978.jpg,1
ISIC_0024979.jpg,1
ISIC_0024980.jpg,1
ISIC_0024981.jpg,4
ISIC_0024982.jpg,4
ISIC_0024983.jpg,1
ISIC_0024984.jpg,2
ISIC_0024985.jpg,1
ISIC_0024988.jpg,1
ISIC_0024990.jpg,1
ISIC_0024992.jpg,1
ISIC_0024993.jpg,1
ISIC_0024994.jpg,5
ISIC_0024995.jpg,1
ISIC_0024997.jpg,4
ISIC_0024998.jpg,1
ISIC_0024999.jpg,0
ISIC_0025001.jpg,1
ISIC_0025002.jpg,1
ISIC_0025003.jpg,1
ISIC_0025004.jpg,1
ISIC_0025006.jpg,1
ISIC_0025007.jpg,1
ISIC_0025008.jpg,1
ISIC_0025010.jpg,1
ISIC_0025012.jpg,1
ISIC_0025013.jpg,1
ISIC_0025015.jpg,1
ISIC_0025016.jpg,4
ISIC_0025017.jpg,1
ISIC_0025018.jpg,0
ISIC_0025020.jpg,1
ISIC_0025021.jpg,1
ISIC_0025022.jpg,1
ISIC_0025023.jpg,1
ISIC_0025024.jpg,1
ISIC_0025027.jpg,1
ISIC_0025028.jpg,1
ISIC_0025029.jpg,3
ISIC_0025030.jpg,4
ISIC_0025031.jpg,2
ISIC_0025032.jpg,4
ISIC_0025033.jpg,4
ISIC_0025034.jpg,1
ISIC_0025035.jpg,0
ISIC_0025036.jpg,1
ISIC_0025037.jpg,1
ISIC_0025038.jpg,4
ISIC_0025039.jpg,1
ISIC_0025040.jpg,4
ISIC_0025041.jpg,1
ISIC_0025042.jpg,1
ISIC_0025043.jpg,1
ISIC_0025045.jpg,1
ISIC_0025046.jpg,2
ISIC_0025047.jpg,1
ISIC_0025048.jpg,1
ISIC_0025050.jpg,1
ISIC_0025053.jpg,1
ISIC_0025054.jpg,1
ISIC_0025055.jpg,1
ISIC_0025056.jpg,1
ISIC_0025057.jpg,1
ISIC_0025058.jpg,1
ISIC_0025059.jpg,1
ISIC_0025060.jpg,1
ISIC_0025061.jpg,1
ISIC_0025062.jpg,1
ISIC_0025063.jpg,4
ISIC_0025064.jpg,4
ISIC_0025065.jpg,1
ISIC_0025066.jpg,4
ISIC_0025067.jpg,1
ISIC_0025070.jpg,1
ISIC_0025071.jpg,1
ISIC_0025072.jpg,1
ISIC_0025073.jpg,1
ISIC_0025074.jpg,1
ISIC_0025075.jpg,4
ISIC_0025076.jpg,4
ISIC_0025077.jpg,1
ISIC_0025078.jpg,1
ISIC_0025079.jpg,1
ISIC_0025080.jpg,1
ISIC_0025081.jpg,0
ISIC_0025083.jpg,4
ISIC_0025084.jpg,1
ISIC_0025085.jpg,0
ISIC_0025090.jpg,1
ISIC_0025091.jpg,1
ISIC_0025093.jpg,1
ISIC_0025094.jpg,1
ISIC_0025095.jpg,1
ISIC_0025096.jpg,1
ISIC_0025098.jpg,1
ISIC_0025100.jpg,1
ISIC_0025101.jpg,1
ISIC_0025102.jpg,2
ISIC_0025103.jpg,4
ISIC_0025104.jpg,1
ISIC_0025105.jpg,0
ISIC_0025107.jpg,1
ISIC_0025108.jpg,1
ISIC_0025109.jpg,1
ISIC_0025110.jpg,1
ISIC_0025113.jpg,4
ISIC_0025114.jpg,1
ISIC_0025115.jpg,1
ISIC_0025116.jpg,1
ISIC_0025117.jpg,1
ISIC_0025118.jpg,1
ISIC_0025119.jpg,1
ISIC_0025120.jpg,1
ISIC_0025121.jpg,0
ISIC_0025122.jpg,1
ISIC_0025126.jpg,1
ISIC_0025128.jpg,0
ISIC_0025129.jpg,1
ISIC_0025130.jpg,3
ISIC_0025131.jpg,4
ISIC_0025132.jpg,0
ISIC_0025136.jpg,4
ISIC_0025137.jpg,1
ISIC_0025139.jpg,1
ISIC_0025140.jpg,4
ISIC_0025141.jpg,1
ISIC_0025142.jpg,1
ISIC_0025143.jpg,1
ISIC_0025146.jpg,1
ISIC_0025147.jpg,1
ISIC_0025148.jpg,1
ISIC_0025149.jpg,1
ISIC_0025151.jpg,1
ISIC_0025152.jpg,1
ISIC_0025153.jpg,0
ISIC_0025154.jpg,5
ISIC_0025155.jpg,0
ISIC_0025156.jpg,1
ISIC_0025157.jpg,4
ISIC_0025158.jpg,1
ISIC_0025159.jpg,1
ISIC_0025161.jpg,1
ISIC_0025162.jpg,1
ISIC_0025163.jpg,1
ISIC_0025164.jpg,1
ISIC_0025166.jpg,1
ISIC_0025168.jpg,1
ISIC_0025172.jpg,1
ISIC_0025173.jpg,1
ISIC_0025174.jpg,1
ISIC_0025176.jpg,1
ISIC_0025177.jpg,1
ISIC_0025178.jpg,3
ISIC_0025179.jpg,1
ISIC_0025180.jpg,4
ISIC_0025181.jpg,1
ISIC_0025182.jpg,3
ISIC_0025183.jpg,1
ISIC_0025184.jpg,1
ISIC_0025185.jpg,1
ISIC_0025188.jpg,0
ISIC_0025189.jpg,1
ISIC_0025190.jpg,1
ISIC_0025191.jpg,1
ISIC_0025192.jpg,1
ISIC_0025193.jpg,1
ISIC_0025194.jpg,1
ISIC_0025195.jpg,0
ISIC_0025196.jpg,3
ISIC_0025197.jpg,6
ISIC_0025198.jpg,1
ISIC_0025199.jpg,4
ISIC_0025200.jpg,1
ISIC_0025201.jpg,1
ISIC_0025202.jpg,1
ISIC_0025203.jpg,1
ISIC_0025204.jpg,1
ISIC_0025206.jpg,1
ISIC_0025207.jpg,1
ISIC_0025208.jpg,1
ISIC_0025209.jpg,4
ISIC_0025210.jpg,1
ISIC_0025212.jpg,1
ISIC_0025213.jpg,1
ISIC_0025216.jpg,1
ISIC_0025218.jpg,1
ISIC_0025221.jpg,1
ISIC_0025222.jpg,4
ISIC_0025223.jpg,5
ISIC_0025224.jpg,1
ISIC_0025227.jpg,1
ISIC_0025228.jpg,1
ISIC_0025229.jpg,1
ISIC_0025230.jpg,1
ISIC_0025231.jpg,1
ISIC_0025232.jpg,1
ISIC_0025233.jpg,1
ISIC_0025234.jpg,0
ISIC_0025236.jpg,1
ISIC_0025237.jpg,1
ISIC_0025239.jpg,1
ISIC_0025242.jpg,1
ISIC_0025244.jpg,6
ISIC_0025245.jpg,1
ISIC_0025246.jpg,1
ISIC_0025247.jpg,3
ISIC_0025248.jpg,0
ISIC_0025249.jpg,6
ISIC_0025250.jpg,6
ISIC_0025251.jpg,1
ISIC_0025252.jpg,1
ISIC_0025253.jpg,1
ISIC_0025254.jpg,1
ISIC_0025255.jpg,1
ISIC_0025256.jpg,1
ISIC_0025257.jpg,1
ISIC_0025258.jpg,1
ISIC_0025259.jpg,1
ISIC_0025260.jpg,2
ISIC_0025261.jpg,1
ISIC_0025262.jpg,1
ISIC_0025263.jpg,1
ISIC_0025264.jpg,3
ISIC_0025265.jpg,0
ISIC_0025270.jpg,1
ISIC_0025272.jpg,1
ISIC_0025274.jpg,1
ISIC_0025275.jpg,4
ISIC_0025276.jpg,4
ISIC_0025277.jpg,0
ISIC_0025278.jpg,1
ISIC_0025279.jpg,1
ISIC_0025280.jpg,1
ISIC_0025281.jpg,1
ISIC_0025282.jpg,1
ISIC_0025285.jpg,2
ISIC_0025286.jpg,4
ISIC_0025287.jpg,1
ISIC_0025288.jpg,1
ISIC_0025290.jpg,1
ISIC_0025291.jpg,1
ISIC_0025292.jpg,4
ISIC_0025293.jpg,1
ISIC_0025294.jpg,1
ISIC_0025295.jpg,1
ISIC_0025296.jpg,1
ISIC_0025298.jpg,1
ISIC_0025300.jpg,1
ISIC_0025301.jpg,2
ISIC_0025303.jpg,0
ISIC_0025304.jpg,1
ISIC_0025305.jpg,1
ISIC_0025306.jpg,1
ISIC_0025308.jpg,1
ISIC_0025309.jpg,1
ISIC_0025311.jpg,1
ISIC_0025312.jpg,4
ISIC_0025314.jpg,5
ISIC_0025315.jpg,1
ISIC_0025316.jpg,0
ISIC_0025317.jpg,0
ISIC_0025318.jpg,1
ISIC_0025319.jpg,3
ISIC_0025320.jpg,1
ISIC_0025321.jpg,6
ISIC_0025322.jpg,2
ISIC_0025323.jpg,1
ISIC_0025325.jpg,1
ISIC_0025327.jpg,1
ISIC_0025328.jpg,1
ISIC_0025329.jpg,1
ISIC_0025331.jpg,3
ISIC_0025332.jpg,1
ISIC_0025333.jpg,1
ISIC_0025334.jpg,1
ISIC_0025335.jpg,1
ISIC_0025336.jpg,1
ISIC_0025337.jpg,4
ISIC_0025338.jpg,1
ISIC_0025340.jpg,1
ISIC_0025341.jpg,1
ISIC_0025343.jpg,1
ISIC_0025345.jpg,4
ISIC_0025346.jpg,1
ISIC_0025347.jpg,1
ISIC_0025349.jpg,1
ISIC_0025351.jpg,4
ISIC_0025352.jpg,1
ISIC_0025353.jpg,1
ISIC_0025354.jpg,1
ISIC_0025355.jpg,1
ISIC_0025356.jpg,1
ISIC_0025357.jpg,1
ISIC_0025359.jpg,1
ISIC_0025361.jpg,1
ISIC_0025362.jpg,2
ISIC_0025363.jpg,0
ISIC_0025364.jpg,1
ISIC_0025366.jpg,4
ISIC_0025367.jpg,1
ISIC_0025368.jpg,3
ISIC_0025369.jpg,1
ISIC_0025370.jpg,1
ISIC_0025372.jpg,1
ISIC_0025373.jpg,5
ISIC_0025375.jpg,1
ISIC_0025376.jpg,4
ISIC_0025377.jpg,1
ISIC_0025378.jpg,4
ISIC_0025379.jpg,1
ISIC_0025381.jpg,1
ISIC_0025382.jpg,1
ISIC_0025383.jpg,2
ISIC_0025384.jpg,1
ISIC_0025386.jpg,1
ISIC_0025387.jpg,4
ISIC_0025391.jpg,0
ISIC_0025392.jpg,4
ISIC_0025393.jpg,1
ISIC_0025394.jpg,0
ISIC_0025395.jpg,1
ISIC_0025397.jpg,1
ISIC_0025398.jpg,1
ISIC_0025399.jpg,1
ISIC_0025400.jpg,1
ISIC_0025401.jpg,1
ISIC_0025402.jpg,1
ISIC_0025403.jpg,1
ISIC_0025404.jpg,1
ISIC_0025405.jpg,1
ISIC_0025406.jpg,1
ISIC_0025408.jpg,1
ISIC_0025409.jpg,0
ISIC_0025410.jpg,1
ISIC_0025411.jpg,3
ISIC_0025412.jpg,1
ISIC_0025413.jpg,0
ISIC_0025416.jpg,1
ISIC_0025417.jpg,2
ISIC_0025419.jpg,4
ISIC_0025420.jpg,1
ISIC_0025421.jpg,1
ISIC_0025422.jpg,1
ISIC_0025423.jpg,1
ISIC_0025424.jpg,1
ISIC_0025425.jpg,6
ISIC_0025426.jpg,1
ISIC_0025427.jpg,3
ISIC_0025429.jpg,1
ISIC_0025431.jpg,4
ISIC_0025432.jpg,1
ISIC_0025433.jpg,2
ISIC_0025434.jpg,4
ISIC_0025435.jpg,1
ISIC_0025436.jpg,1
ISIC_0025437.jpg,1
ISIC_0025438.jpg,1
ISIC_0025439.jpg,0
ISIC_0025440.jpg,1
ISIC_0025442.jpg,1
ISIC_0025443.jpg,1
ISIC_0025444.jpg,1
ISIC_0025446.jpg,1
ISIC_0025447.jpg,1
ISIC_0025448.jpg,1
ISIC_0025449.jpg,1
ISIC_0025450.jpg,0
ISIC_0025451.jpg,0
ISIC_0025452.jpg,6
ISIC_0025453.jpg,1
ISIC_0025455.jpg,1
ISIC_0025456.jpg,1
ISIC_0025457.jpg,1
ISIC_0025458.jpg,1
ISIC_0025460.jpg,1
ISIC_0025461.jpg,1
ISIC_0025462.jpg,1
ISIC_0025463.jpg,1
ISIC_0025465.jpg,4
ISIC_0025467.jpg,2
ISIC_0025468.jpg,1
ISIC_0025471.jpg,3
ISIC_0025472.jpg,0
ISIC_0025473.jpg,1
ISIC_0025474.jpg,1
ISIC_0025475.jpg,1
ISIC_0025476.jpg,1
ISIC_0025477.jpg,1
ISIC_0025478.jpg,1
ISIC_0025479.jpg,1
ISIC_0025480.jpg,1
ISIC_0025481.jpg,1
ISIC_0025482.jpg,1
ISIC_0025483.jpg,1
ISIC_0025484.jpg,4
ISIC_0025485.jpg,4
ISIC_0025486.jpg,1
ISIC_0025487.jpg,1
ISIC_0025488.jpg,1
ISIC_0025489.jpg,0
ISIC_0025490.jpg,1
ISIC_0025491.jpg,1
ISIC_0025492.jpg,1
ISIC_0025493.jpg,1
